"","data.strata","Freq"
"1154","Sirt_returnee",0.659429428397055
"1155","Sirt_returnee",0.659429428397055
"1156","Sirt_returnee",0.659429428397055
"1157","Sirt_returnee",0.659429428397055
"1158","Murzuq_idp",0.0648702564246124
"1159","Murzuq_idp",0.0648702564246124
"1160","Murzuq_idp",0.0648702564246124
"1161","Wadi Ashshati_non_displaced",0.524583719814981
"1162","Murzuq_idp",0.0648702564246124
"1163","Ejdabia_non_displaced",1.71352524724094
"1164","Ejdabia_idp",0.152304763962864
"1165","Ejdabia_non_displaced",1.71352524724094
"1166","Ejdabia_non_displaced",1.71352524724094
"1167","Ghat_non_displaced",0.20201308472908
"1168","Benghazi_returnee",1.91459170445958
"1169","Benghazi_non_displaced",5.76937266099452
"1170","Benghazi_returnee",1.91459170445958
"1171","Wadi Ashshati_idp",0.0177901245296355
"1172","Ubari_non_displaced",0.848372429361226
"1173","Ubari_idp",0.0408775873955014
"1174","Ghat_idp",0.0927394651824775
"1175","Ghat_idp",0.0927394651824775
"1176","Sirt_returnee",0.659429428397055
"1177","Benghazi_idp",0.281275410881465
"1178","Misrata_non_displaced",3.39336165908142
"1179","Benghazi_non_displaced",5.76937266099452
"1180","Benghazi_idp",0.281275410881465
"1181","Benghazi_non_displaced",5.76937266099452
"1182","Benghazi_non_displaced",5.76937266099452
"1183","Aljufra_idp",0.015365648502883
"1184","Aljufra_idp",0.015365648502883
"1185","Aljufra_non_displaced",0.319126600743572
"1186","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"1187","Zwara_non_displaced",3.3476382963885
"1188","Zwara_non_displaced",3.3476382963885
"1189","Zwara_non_displaced",3.3476382963885
"1190","Sebha_idp",0.143601023876208
"1191","Aljufra_idp",0.015365648502883
"1192","Aljufra_non_displaced",0.319126600743572
"1193","Aljufra_idp",0.015365648502883
"1194","Aljufra_non_displaced",0.319126600743572
"1195","Aljufra_non_displaced",0.319126600743572
"1196","Aljufra_non_displaced",0.319126600743572
"1197","Alkufra_returnee",0.0163711946181452
"1198","Alkufra_idp",0.0629631799018766
"1199","Azzawya_non_displaced",3.08791320088098
"1200","Murzuq_returnee",0.0124918318899758
"1201","Misrata_returnee",0.0787686428110556
"1202","Misrata_returnee",0.0787686428110556
"1203","Derna_returnee",0.440763500595619
"1204","Derna_returnee",0.440763500595619
"1205","Derna_returnee",0.440763500595619
"1206","Derna_returnee",0.440763500595619
"1207","Alkufra_non_displaced",0.390999461258864
"1208","Alkufra_non_displaced",0.390999461258864
"1209","Alkufra_idp",0.0629631799018766
"1210","Zwara_non_displaced",3.3476382963885
"1211","Zwara_non_displaced",3.3476382963885
"1212","Zwara_non_displaced",3.3476382963885
"1213","Zwara_non_displaced",3.3476382963885
"1214","Ubari_non_displaced",0.848372429361226
"1215","Ubari_non_displaced",0.848372429361226
"1216","Ubari_non_displaced",0.848372429361226
"1217","Ubari_idp",0.0408775873955014
"1218","Aljufra_non_displaced",0.319126600743572
"1219","Aljufra_non_displaced",0.319126600743572
"1220","Ubari_non_displaced",0.848372429361226
"1221","Ubari_non_displaced",0.848372429361226
"1222","Benghazi_returnee",1.91459170445958
"1223","Benghazi_returnee",1.91459170445958
"1224","Benghazi_returnee",1.91459170445958
"1225","Sebha_idp",0.143601023876208
"1226","Zwara_non_displaced",3.3476382963885
"1227","Derna_returnee",0.440763500595619
"1228","Derna_returnee",0.440763500595619
"1229","Derna_returnee",0.440763500595619
"1230","Derna_idp",0.0174379167371313
"1231","Derna_returnee",0.440763500595619
"1232","Zwara_non_displaced",3.3476382963885
"1233","Zwara_non_displaced",3.3476382963885
"1234","Misrata_returnee",0.0787686428110556
"1235","Misrata_returnee",0.0787686428110556
"1236","Misrata_returnee",0.0787686428110556
"1237","Misrata_idp",0.261426406146161
"1238","Misrata_returnee",0.0787686428110556
"1239","Misrata_returnee",0.0787686428110556
"1240","Benghazi_non_displaced",5.76937266099452
"1241","Benghazi_idp",0.281275410881465
"1242","Benghazi_idp",0.281275410881465
"1243","Ubari_non_displaced",0.848372429361226
"1244","Ubari_idp",0.0408775873955014
"1245","Zwara_returnee",0.154296009800038
"1246","Zwara_returnee",0.154296009800038
"1247","Sirt_returnee",0.659429428397055
"1248","Sirt_returnee",0.659429428397055
