"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"142","protection_score","mantika_label","2","Alkufra",0.177519533322727,NA,0.116165135478063,0.238873931167391,NA,NA
"143","protection_score","mantika_label","3","Alkufra",0.0503403207522402,NA,0.0174493126193147,0.0832313288851656,NA,NA
"144","protection_score","mantika_label","1","Azzawya",0.840399683899639,NA,0.776263184076963,0.904536183722315,NA,NA
"145","protection_score","mantika_label","2","Azzawya",0.0747635664723335,NA,0.0284571642575318,0.121069968687135,NA,NA
"146","protection_score","mantika_label","3","Azzawya",0.084836749628027,NA,0.0362295900007645,0.13344390925529,NA,NA
"147","protection_score","mantika_label","1","Benghazi",0.707260244306257,NA,0.64376815245428,0.770752336158235,NA,NA
"148","protection_score","mantika_label","2","Benghazi",0.221379956223295,NA,0.162871414846731,0.279888497599859,NA,NA
"149","protection_score","mantika_label","3","Benghazi",0.0713597994704478,NA,0.037041133023789,0.105678465917107,NA,NA
"150","protection_score","mantika_label","1","Derna",0.890140794710786,NA,0.845568664922674,0.934712924498897,NA,NA
"151","protection_score","mantika_label","2","Derna",0.0901693173920999,NA,0.0484413630924153,0.131897271691784,NA,NA
"152","protection_score","mantika_label","3","Derna",0.0196898878971145,NA,0.00215604295841974,0.0372237328358093,NA,NA
"153","protection_score","mantika_label","1","Ejdabia",0.900062537171541,NA,0.854235084198919,0.945889990144163,NA,NA
"154","protection_score","mantika_label","2","Ejdabia",0.0422014521036302,NA,0.00773434730193488,0.0766685569053255,NA,NA
"155","protection_score","mantika_label","3","Ejdabia",0.0577360107248287,NA,0.0260822216850047,0.0893897997646527,NA,NA
"156","protection_score","mantika_label","1","Ghat",0.849607700876454,NA,0.801474160904277,0.897741240848632,NA,NA
"157","protection_score","mantika_label","2","Ghat",0.116361615620738,NA,0.0728500919007141,0.159873139340761,NA,NA
"158","protection_score","mantika_label","3","Ghat",0.034030683502808,NA,0.0104042085460051,0.0576571584596109,NA,NA
"159","protection_score","mantika_label","1","Misrata",0.849681177255546,NA,0.791994485637064,0.907367868874028,NA,NA
"160","protection_score","mantika_label","2","Misrata",0.0760858628684154,NA,0.036056894291506,0.116114831445325,NA,NA
"161","protection_score","mantika_label","3","Misrata",0.0742329598760388,NA,0.0296363883130749,0.118829531439003,NA,NA
"162","protection_score","mantika_label","1","Murzuq",0.787921932196153,NA,0.716637531044061,0.859206333348246,NA,NA
"163","protection_score","mantika_label","2","Murzuq",0.0702498268827219,NA,0.0263373248056699,0.114162328959774,NA,NA
"164","protection_score","mantika_label","3","Murzuq",0.141828240921125,NA,0.0805773162166368,0.203079165625612,NA,NA
"165","protection_score","mantika_label","1","Sebha",0.889835757337579,NA,0.840288929008957,0.939382585666201,NA,NA
"166","protection_score","mantika_label","2","Sebha",0.0757991674777173,NA,0.0352798194709483,0.116318515484486,NA,NA
"167","protection_score","mantika_label","3","Sebha",0.0343650751847035,NA,0.00374808286634366,0.0649820675030634,NA,NA
"168","protection_score","mantika_label","1","Sirt",0.845275477833059,NA,0.800050092835541,0.890500862830576,NA,NA
"169","protection_score","mantika_label","2","Sirt",0.153109241347744,NA,0.107905330319922,0.198313152375567,NA,NA
"170","protection_score","mantika_label","3","Sirt",0.00161528081919689,NA,-0.000195493963475803,0.00342605560186958,NA,NA
"171","protection_score","mantika_label","1","Tripoli",0.91793064467272,NA,0.872008416821895,0.963852872523546,NA,NA
"172","protection_score","mantika_label","2","Tripoli",0.0611698944997756,NA,0.0203259312378213,0.10201385776173,NA,NA
"173","protection_score","mantika_label","3","Tripoli",0.020899460827504,NA,-0.00156067429774284,0.0433595959527508,NA,NA
"174","protection_score","mantika_label","1","Ubari",0.76795094321653,NA,0.708952962445286,0.826948923987775,NA,NA
"175","protection_score","mantika_label","2","Ubari",0.142893129018526,NA,0.0936410113734096,0.192145246663643,NA,NA
"176","protection_score","mantika_label","3","Ubari",0.0891559277649435,NA,0.0497154583831148,0.128596397146772,NA,NA
"177","protection_score","mantika_label","1","Wadi Ashshati",0.96182292613501,NA,0.92853825047578,0.99510760179424,NA,NA
"178","protection_score","mantika_label","2","Wadi Ashshati",0.0104114329486208,NA,-0.00648314883339115,0.0273060147306327,NA,NA
"179","protection_score","mantika_label","3","Wadi Ashshati",0.0277656409163693,NA,-0.00118075857329796,0.0567120404060366,NA,NA
"180","protection_score","mantika_label","1","Zwara",0.694464173560403,NA,0.612463183295328,0.776465163825478,NA,NA
"181","protection_score","mantika_label","2","Zwara",0.10176198577221,NA,0.0484196474817223,0.155104324062698,NA,NA
"182","protection_score","mantika_label","3","Zwara",0.203773840667387,NA,0.131578355282966,0.275969326051808,NA,NA
"183","shelter_nfi_score","mantika_label","1","Al Jabal Al Gharbi",0.806057367307348,NA,0.742911309885737,0.869203424728959,NA,NA
"184","shelter_nfi_score","mantika_label","2","Al Jabal Al Gharbi",0.0313294061807552,NA,0.00511637114992619,0.0575424412115843,NA,NA
"185","shelter_nfi_score","mantika_label","3","Al Jabal Al Gharbi",0.116845510907581,NA,0.0650831086538563,0.168607913161306,NA,NA
"186","shelter_nfi_score","mantika_label","4","Al Jabal Al Gharbi",0.0457677156043154,NA,0.0123693939909032,0.0791660372177276,NA,NA
"187","shelter_nfi_score","mantika_label","1","Aljfara",0.943890467812745,NA,0.901851691038528,0.985929244586963,NA,NA
"188","shelter_nfi_score","mantika_label","2","Aljfara",0.0157252639441028,NA,-0.00365052870088728,0.0351010565890929,NA,NA
"189","shelter_nfi_score","mantika_label","3","Aljfara",0.0306141284454272,NA,-0.00224260315689189,0.0634708600477464,NA,NA
"190","shelter_nfi_score","mantika_label","4","Aljfara",0.00977013979772453,NA,-0.00938361150884742,0.0289238911042965,NA,NA
"191","shelter_nfi_score","mantika_label","1","Aljufra",1,NA,1,1,NA,NA
"192","shelter_nfi_score","mantika_label","1","Alkufra",0.970651864395856,NA,0.944977969328339,0.996325759463373,NA,NA
"193","shelter_nfi_score","mantika_label","2","Alkufra",0.0287229090727925,NA,0.00306309180437338,0.0543827263412116,NA,NA
"194","shelter_nfi_score","mantika_label","3","Alkufra",0.000625226531351939,NA,-0.000235983784049474,0.00148643684675335,NA,NA
"195","shelter_nfi_score","mantika_label","1","Azzawya",0.934737606335848,NA,0.893445390289708,0.976029822381987,NA,NA
"196","shelter_nfi_score","mantika_label","2","Azzawya",0.0652623936641524,NA,0.0239701776180126,0.106554609710292,NA,NA
